date	name	code	newAdmissions	covidOccupiedMVBeds	hospitalCases	newPillarOneTestsByPublishDate	newPillarTwoTestsByPublishDate	newPillarThreeTestsByPublishDate	newPillarFourTestsByPublishDate	newDeathsByDeathDate	newCasesBySpecimenDate
2020-03-06	East of England	E40000007	23	0	0	0	0	0	0	0	5
2020-03-06	Midlands	E40000008	96	0	0	0	0	0	0	0	9
2020-03-06	North East and Yorkshire	E40000009	48	0	0	0	0	0	0	0	2
2020-03-06	North West	E40000010	47	0	0	0	0	0	0	0	2
2020-03-06	England	E92000001	586	0	0	0	0	0	0	0	73
2020-03-06	Northern Ireland	N92000002	3	0	16	0	0	0	0	0	2
2020-03-06	Scotland	S92000003	21	0	0	0	0	0	0	0	6
2020-03-06	Wales	W92000004	32	16	110	0	0	0	0	0	0
2020-03-07	London	E40000003	240	0	0	0	0	0	0	0	15
2020-03-07	South East	E40000005	103	0	0	0	0	0	0	0	4
2020-03-07	South West	E40000006	29	0	0	0	0	0	0	0	5
2020-03-07	East of England	E40000007	23	0	0	0	0	0	0	0	3
2020-03-07	Midlands	E40000008	96	0	0	0	0	0	0	0	11
2020-03-07	North East and Yorkshire	E40000009	48	0	0	0	0	0	0	0	7
2020-03-07	North West	E40000010	47	0	0	0	0	0	0	0	9
2020-03-07	England	E92000001	586	0	0	0	0	0	0	0	55
2020-03-07	Northern Ireland	N92000002	0	0	16	0	0	0	0	0	5
2020-03-07	Scotland	S92000003	10	0	0	0	0	0	0	0	6
2020-03-07	Wales	W92000004	32	16	110	0	0	0	0	0	2
2020-03-08	London	E40000003	240	0	0	0	0	0	0	0	22
2020-03-08	South East	E40000005	103	0	0	0	0	0	0	1	10
2020-03-08	South West	E40000006	29	0	0	0	0	0	0	0	3
2020-03-08	East of England	E40000007	23	0	0	0	0	0	0	0	2
2020-03-08	Midlands	E40000008	96	0	0	0	0	0	0	1	5
2020-03-08	North East and Yorkshire	E40000009	48	0	0	0	0	0	0	0	3
2020-03-08	North West	E40000010	47	0	0	0	0	0	0	1	5
2020-03-08	England	E92000001	586	0	0	0	0	0	0	3	50
2020-03-08	Northern Ireland	N92000002	0	0	16	0	0	0	0	0	3
2020-03-08	Scotland	S92000003	11	0	0	0	0	0	0	0	3
2020-03-08	Wales	W92000004	32	16	110	0	0	0	0	0	1
2020-03-09	London	E40000003	240	0	0	0	0	0	0	2	52
2020-03-09	South East	E40000005	103	0	0	0	0	0	0	1	24
2020-03-09	South West	E40000006	29	0	0	0	0	0	0	1	5
2020-03-09	East of England	E40000007	23	0	0	0	0	0	0	1	5
2020-03-09	Midlands	E40000008	96	0	0	0	0	0	0	0	18
2020-03-09	North East and Yorkshire	E40000009	48	0	0	0	0	0	0	0	11
2020-03-09	North West	E40000010	47	0	0	0	0	0	0	0	7
2020-03-09	England	E92000001	586	0	0	0	0	0	0	5	125
2020-03-09	Northern Ireland	N92000002	1	0	17	0	0	0	0	0	3
2020-03-09	Scotland	S92000003	19	0	0	0	0	0	0	0	16
2020-03-09	Wales	W92000004	32	16	110	0	0	0	0	0	3
2020-03-10	London	E40000003	240	0	0	0	0	0	0	1	92
2020-03-10	South East	E40000005	103	0	0	0	0	0	0	1	36
2020-03-10	South West	E40000006	29	0	0	0	0	0	0	0	11
2020-03-10	East of England	E40000007	23	0	0	0	0	0	0	0	16
2020-03-10	Midlands	E40000008	96	0	0	0	0	0	0	1	29
2020-03-10	North East and Yorkshire	E40000009	48	0	0	0	0	0	0	0	22
2020-03-10	North West	E40000010	47	0	0	0	0	0	0	0	15
2020-03-10	England	E92000001	586	0	0	0	0	0	0	3	227
2020-03-10	Northern Ireland	N92000002	4	0	21	0	0	0	0	0	5
2020-03-10	Scotland	S92000003	30	0	0	0	0	0	0	0	21
2020-03-10	Wales	W92000004	32	16	110	0	0	0	0	0	12
2020-03-11	London	E40000003	240	0	0	0	0	0	0	4	183
2020-03-11	South East	E40000005	103	0	0	0	0	0	0	1	50
2020-03-11	South West	E40000006	29	0	0	0	0	0	0	1	14
2020-03-11	East of England	E40000007	23	0	0	0	0	0	0	0	14
2020-03-11	Midlands	E40000008	96	0	0	0	0	0	0	1	54
2020-03-11	North East and Yorkshire	E40000009	48	0	0	0	0	0	0	0	11
2020-03-11	North West	E40000010	47	0	0	0	0	0	0	1	17
2020-03-11	England	E92000001	586	0	0	0	0	0	0	8	353
2020-03-11	Northern Ireland	N92000002	4	0	25	0	0	0	0	0	11
2020-03-11	Scotland	S92000003	27	0	0	0	0	0	0	0	26
2020-03-11	Wales	W92000004	32	16	110	0	0	0	0	0	15
2020-03-12	London	E40000003	240	0	0	0	0	0	0	6	164
2020-03-12	South East	E40000005	103	0	0	0	0	0	0	0	86
2020-03-12	South West	E40000006	29	0	0	0	0	0	0	0	18
2020-03-12	East of England	E40000007	23	0	0	0	0	0	0	0	18
2020-03-12	Midlands	E40000008	96	0	0	0	0	0	0	5	64
2020-03-12	North East and Yorkshire	E40000009	48	0	0	0	0	0	0	1	16
2020-03-12	North West	E40000010	47	0	0	0	0	0	0	0	40
2020-03-12	England	E92000001	586	0	0	0	0	0	0	12	414
2020-03-12	Northern Ireland	N92000002	3	0	28	0	0	0	0	0	4
2020-03-12	Scotland	S92000003	24	0	0	0	0	0	0	1	38
2020-03-12	Wales	W92000004	32	16	110	0	0	0	0	0	25
2020-03-13	London	E40000003	240	0	0	0	0	0	0	6	135
2020-03-13	South East	E40000005	103	0	0	0	0	0	0	2	54
2020-03-13	South West	E40000006	29	0	0	0	0	0	0	0	30
2020-03-13	East of England	E40000007	23	0	0	0	0	0	0	1	37
2020-03-13	Midlands	E40000008	96	0	0	0	0	0	0	4	61
2020-03-13	North East and Yorkshire	E40000009	48	0	0	0	0	0	0	0	18
2020-03-13	North West	E40000010	47	0	0	0	0	0	0	3	43
2020-03-13	England	E92000001	586	0	0	0	0	0	0	16	393
2020-03-13	Northern Ireland	N92000002	2	0	29	0	0	0	0	0	11
2020-03-13	Scotland	S92000003	25	0	0	0	0	0	0	0	48
2020-03-13	Wales	W92000004	32	16	110	0	0	0	0	0	28
2020-03-14	London	E40000003	240	0	0	0	0	0	0	11	150
2020-03-14	South East	E40000005	103	0	0	0	0	0	0	3	41
2020-03-14	South West	E40000006	29	0	0	0	0	0	0	1	10
2020-03-14	East of England	E40000007	23	0	0	0	0	0	0	0	16
2020-03-14	Midlands	E40000008	96	0	0	0	0	0	0	4	50
2020-03-14	North East and Yorkshire	E40000009	48	0	0	0	0	0	0	0	18
2020-03-14	North West	E40000010	47	0	0	0	0	0	0	1	25
2020-03-14	England	E92000001	586	0	0	0	0	0	0	20	315
2020-03-14	Northern Ireland	N92000002	2	0	31	0	0	0	0	0	10
2020-03-14	Scotland	S92000003	22	0	0	0	0	0	0	2	19
2020-03-14	Wales	W92000004	32	16	110	0	0	0	0	0	19
2020-03-15	London	E40000003	240	0	0	0	0	0	0	9	165
2020-03-15	South East	E40000005	103	0	0	0	0	0	0	7	53
2020-03-15	South West	E40000006	29	0	0	0	0	0	0	1	17
2020-03-15	East of England	E40000007	23	0	0	0	0	0	0	2	35
2020-03-15	Midlands	E40000008	96	0	0	0	0	0	0	4	70
2020-03-15	North East and Yorkshire	E40000009	48	0	0	0	0	0	0	3	19
2020-03-15	North West	E40000010	47	0	0	0	0	0	0	4	24
2020-03-15	England	E92000001	586	0	0	0	0	0	0	32	396
2020-03-15	Northern Ireland	N92000002	1	0	31	0	0	0	0	0	2
2020-03-15	Scotland	S92000003	17	0	0	0	0	0	0	0	12
2020-03-15	Wales	W92000004	32	16	110	0	0	0	0	0	32
2020-03-16	London	E40000003	240	0	0	0	0	0	0	16	233
2020-03-16	South East	E40000005	103	0	0	0	0	0	0	8	78
2020-03-16	South West	E40000006	29	0	0	0	0	0	0	0	18
2020-03-16	East of England	E40000007	23	0	0	0	0	0	0	2	23
2020-03-16	Midlands	E40000008	96	0	0	0	0	0	0	13	90
2020-03-16	North East and Yorkshire	E40000009	48	0	0	0	0	0	0	2	35
2020-03-16	North West	E40000010	47	0	0	0	0	0	0	2	56
2020-03-16	England	E92000001	586	0	0	0	0	0	0	43	545
2020-03-16	Northern Ireland	N92000002	4	0	35	0	0	0	0	0	8
2020-03-16	Scotland	S92000003	31	0	0	0	0	0	0	1	21
2020-03-16	Wales	W92000004	32	16	110	0	0	0	0	3	37
2020-03-17	London	E40000003	240	0	0	0	0	0	0	23	311
2020-03-17	South East	E40000005	103	0	0	0	0	0	0	8	89
2020-03-17	South West	E40000006	29	0	0	0	0	0	0	2	21
2020-03-17	East of England	E40000007	23	0	0	0	0	0	0	2	39
2020-03-17	Midlands	E40000008	96	0	0	0	0	0	0	9	101
2020-03-17	North East and Yorkshire	E40000009	48	0	0	0	0	0	0	2	47
2020-03-17	North West	E40000010	47	0	0	0	0	0	0	4	55
2020-03-17	England	E92000001	586	0	0	0	0	0	0	50	681
2020-03-17	Northern Ireland	N92000002	5	0	37	0	0	0	0	0	8
2020-03-17	Scotland	S92000003	42	0	0	0	0	0	0	2	43
2020-03-17	Wales	W92000004	32	16	110	0	0	0	0	0	37
2020-03-18	London	E40000003	240	0	0	0	0	0	0	26	355
2020-03-18	South East	E40000005	103	0	0	0	0	0	0	13	121
2020-03-18	South West	E40000006	29	0	0	0	0	0	0	3	44
2020-03-18	East of England	E40000007	23	0	0	0	0	0	0	3	74
2020-03-18	Midlands	E40000008	96	0	0	0	0	0	0	12	147
2020-03-18	North East and Yorkshire	E40000009	48	0	0	0	0	0	0	3	61
2020-03-18	North West	E40000010	47	0	0	0	0	0	0	7	84
2020-03-18	England	E92000001	586	0	0	0	0	0	0	67	907
2020-03-18	Northern Ireland	N92000002	8	0	43	0	0	0	0	1	13
2020-03-18	Scotland	S92000003	43	6	0	0	0	0	0	0	41
2020-03-18	Wales	W92000004	32	16	110	0	0	0	0	0	36
2020-03-19	London	E40000003	240	0	0	0	0	0	0	25	332
2020-03-19	South East	E40000005	103	0	0	0	0	0	0	8	126
2020-03-19	South West	E40000006	29	0	0	0	0	0	0	4	21
2020-03-19	East of England	E40000007	23	0	0	0	0	0	0	5	56
2020-03-19	Midlands	E40000008	96	0	0	0	0	0	0	12	189
2020-03-19	North East and Yorkshire	E40000009	48	0	0	0	0	0	0	2	74
2020-03-19	North West	E40000010	47	0	0	0	0	0	0	10	98
2020-03-19	England	E92000001	586	0	0	0	0	0	0	67	927
2020-03-19	Northern Ireland	N92000002	5	0	44	0	0	0	0	1	14
2020-03-19	Scotland	S92000003	41	11	0	0	0	0	0	3	49
2020-03-19	Wales	W92000004	32	16	110	0	0	0	0	3	60
2020-03-20	London	E40000003	272	0	841	0	0	0	0	45	426
2020-03-20	South East	E40000005	90	0	188	0	0	0	0	15	128
2020-03-20	South West	E40000006	43	0	62	0	0	0	0	3	43
2020-03-20	East of England	E40000007	23	0	59	0	0	0	0	2	72
2020-03-20	Midlands	E40000008	164	0	218	0	0	0	0	23	205
2020-03-20	North East and Yorkshire	E40000009	43	0	82	0	0	0	0	5	86
2020-03-20	North West	E40000010	56	0	130	0	0	0	0	9	83
2020-03-20	England	E92000001	691	0	1580	0	0	0	0	102	1086
2020-03-20	Northern Ireland	N92000002	12	0	56	0	0	0	0	0	17
2020-03-20	Scotland	S92000003	72	16	0	0	0	0	0	5	83
2020-03-20	Wales	W92000004	32	16	110	0	0	0	0	2	73
2020-03-21	London	E40000003	311	0	1081	0	0	0	0	46	350
2020-03-21	South East	E40000005	91	0	332	0	0	0	0	14	128
2020-03-21	South West	E40000006	43	0	100	0	0	0	0	8	42
2020-03-21	East of England	E40000007	37	0	74	0	0	0	0	9	77
2020-03-21	Midlands	E40000008	151	0	279	0	0	0	0	17	194
2020-03-21	North East and Yorkshire	E40000009	73	0	124	0	0	0	0	5	100
2020-03-21	North West	E40000010	71	0	162	0	0	0	0	13	115
2020-03-21	England	E92000001	777	0	2152	0	0	0	0	116	1034
2020-03-21	Northern Ireland	N92000002	15	0	70	0	0	0	0	1	20
2020-03-21	Scotland	S92000003	62	20	0	0	0	0	0	6	66
2020-03-21	Wales	W92000004	32	16	110	0	0	0	0	7	75
2020-03-22	London	E40000003	335	0	1266	0	0	0	0	53	437
2020-03-22	South East	E40000005	94	0	439	0	0	0	0	28	169
2020-03-22	South West	E40000006	37	0	140	0	0	0	0	6	44
2020-03-22	East of England	E40000007	49	0	95	0	0	0	0	13	90
2020-03-22	Midlands	E40000008	192	0	382	0	0	0	0	34	210
2020-03-22	North East and Yorkshire	E40000009	69	0	158	0	0	0	0	8	114
2020-03-22	North West	E40000010	83	0	190	0	0	0	0	12	117
2020-03-22	England	E92000001	859	0	2670	0	0	0	0	154	1204
2020-03-22	Northern Ireland	N92000002	10	0	77	0	0	0	0	1	18
2020-03-22	Scotland	S92000003	52	23	0	0	0	0	0	5	75
2020-03-22	Wales	W92000004	32	16	110	0	0	0	0	5	76
2020-03-23	London	E40000003	505	0	1559	0	0	0	0	56	687
2020-03-23	South East	E40000005	114	0	480	0	0	0	0	24	281
2020-03-23	South West	E40000006	62	0	146	0	0	0	0	9	63
2020-03-23	East of England	E40000007	46	0	133	0	0	0	0	13	193
2020-03-23	Midlands	E40000008	208	0	438	0	0	0	0	38	356
2020-03-23	North East and Yorkshire	E40000009	107	0	190	0	0	0	0	10	202
2020-03-23	North West	E40000010	86	0	237	0	0	0	0	21	175
2020-03-23	England	E92000001	1128	0	3183	0	0	0	0	173	2012
2020-03-23	Northern Ireland	N92000002	18	6	87	0	0	0	0	5	41
2020-03-23	Scotland	S92000003	95	30	0	0	0	0	0	4	138
2020-03-23	Wales	W92000004	32	16	110	0	0	0	0	4	133
2020-03-24	London	E40000003	637	0	1705	0	0	0	0	88	633
2020-03-24	South East	E40000005	123	0	506	0	0	0	0	30	238
2020-03-24	South West	E40000006	60	0	169	0	0	0	0	6	68
2020-03-24	East of England	E40000007	106	0	154	0	0	0	0	22	165
2020-03-24	Midlands	E40000008	329	0	584	0	0	0	0	39	385
2020-03-24	North East and Yorkshire	E40000009	167	0	229	0	0	0	0	8	233
2020-03-24	North West	E40000010	122	0	251	0	0	0	0	22	256
2020-03-24	England	E92000001	1544	0	3598	0	0	0	0	219	2025
2020-03-24	Northern Ireland	N92000002	15	2	94	0	0	0	0	2	41
2020-03-24	Scotland	S92000003	98	42	0	0	0	0	0	7	168
2020-03-24	Wales	W92000004	63	30	150	0	0	0	0	9	141
2020-03-25	London	E40000003	675	0	2051	0	0	0	0	116	760
2020-03-25	South East	E40000005	141	0	610	0	0	0	0	40	307
2020-03-25	South West	E40000006	94	0	210	0	0	0	0	10	104
2020-03-25	East of England	E40000007	76	0	196	0	0	0	0	22	188
2020-03-25	Midlands	E40000008	422	0	691	0	0	0	0	51	356
2020-03-25	North East and Yorkshire	E40000009	160	0	312	0	0	0	0	14	226
2020-03-25	North West	E40000010	187	0	332	0	0	0	0	23	253
2020-03-25	England	E92000001	1755	0	4402	0	0	0	0	278	2254
2020-03-25	Northern Ireland	N92000002	29	10	116	0	0	0	0	4	56
2020-03-25	Scotland	S92000003	123	52	0	0	0	0	0	11	188
2020-03-25	Wales	W92000004	178	31	188	0	0	0	0	10	190
2020-03-26	London	E40000003	519	0	2244	0	0	0	0	123	766
2020-03-26	South East	E40000005	138	0	654	0	0	0	0	44	320
2020-03-26	South West	E40000006	86	0	248	0	0	0	0	11	118
2020-03-26	East of England	E40000007	160	0	295	0	0	0	0	34	215
2020-03-26	Midlands	E40000008	356	0	970	0	0	0	0	69	470
2020-03-26	North East and Yorkshire	E40000009	196	0	434	0	0	0	0	21	275
2020-03-26	North West	E40000010	184	0	381	0	0	0	0	32	357
2020-03-26	England	E92000001	1639	0	5226	0	0	0	0	336	2615
2020-03-26	Northern Ireland	N92000002	28	10	140	0	0	0	0	2	76
2020-03-26	Scotland	S92000003	155	57	0	0	0	0	0	12	223
2020-03-26	Wales	W92000004	107	36	203	0	0	0	0	11	177
2020-03-27	London	E40000003	639	0	2829	0	0	0	0	126	816
2020-03-27	South East	E40000005	230	0	800	0	0	0	0	46	330
2020-03-27	South West	E40000006	105	0	323	0	0	0	0	13	129
2020-03-27	East of England	E40000007	94	0	341	0	0	0	0	40	243
2020-03-27	Midlands	E40000008	404	0	1064	0	0	0	0	75	416
2020-03-27	North East and Yorkshire	E40000009	240	0	552	0	0	0	0	31	255
2020-03-27	North West	E40000010	219	0	553	0	0	0	0	40	333
2020-03-27	England	E92000001	1931	0	6462	0	0	0	0	374	2649
2020-03-27	Northern Ireland	N92000002	30	15	158	0	0	0	0	3	67
2020-03-27	Scotland	S92000003	148	72	404	0	0	0	0	11	274
2020-03-27	Wales	W92000004	118	37	243	0	0	0	0	10	193
2020-03-28	London	E40000003	551	0	3114	0	0	0	0	120	576
2020-03-28	South East	E40000005	250	0	861	0	0	0	0	38	340
2020-03-28	South West	E40000006	130	0	361	0	0	0	0	23	102
2020-03-28	East of England	E40000007	124	0	429	0	0	0	0	37	183
2020-03-28	Midlands	E40000008	350	0	1138	0	0	0	0	94	478
2020-03-28	North East and Yorkshire	E40000009	258	0	701	0	0	0	0	31	319
2020-03-28	North West	E40000010	210	0	665	0	0	0	0	38	322
2020-03-28	England	E92000001	1873	0	7269	0	0	0	0	384	2368
2020-03-28	Northern Ireland	N92000002	37	19	188	0	0	0	0	8	76
2020-03-28	Scotland	S92000003	155	81	511	0	0	0	0	29	205
2020-03-28	Wales	W92000004	126	53	310	0	0	0	0	15	167
2020-03-29	London	E40000003	672	0	3464	0	0	0	0	141	597
2020-03-29	South East	E40000005	273	0	1076	0	0	0	0	62	295
2020-03-29	South West	E40000006	107	0	427	0	0	0	0	23	101
2020-03-29	East of England	E40000007	201	0	482	0	0	0	0	49	209
2020-03-29	Midlands	E40000008	481	0	1330	0	0	0	0	96	494
2020-03-29	North East and Yorkshire	E40000009	254	0	826	0	0	0	0	39	335
2020-03-29	North West	E40000010	198	0	819	0	0	0	0	46	359
2020-03-29	England	E92000001	2186	0	8424	0	0	0	0	465	2438
2020-03-29	Northern Ireland	N92000002	34	26	207	0	0	0	0	4	62
2020-03-29	Scotland	S92000003	136	95	565	0	0	0	0	20	197
2020-03-29	Wales	W92000004	133	71	329	0	0	0	0	18	159
2020-03-30	London	E40000003	883	0	3638	0	0	0	0	152	868
2020-03-30	South East	E40000005	317	0	1284	0	0	0	0	69	478
2020-03-30	South West	E40000006	128	0	492	0	0	0	0	28	163
2020-03-30	East of England	E40000007	148	0	628	0	0	0	0	50	301
2020-03-30	Midlands	E40000008	581	0	1833	0	0	0	0	100	637
2020-03-30	North East and Yorkshire	E40000009	340	0	995	0	0	0	0	64	461
2020-03-30	North West	E40000010	420	0	982	0	0	0	0	72	505
2020-03-30	England	E92000001	2817	0	9852	0	0	0	0	541	3516
2020-03-30	Northern Ireland	N92000002	35	25	227	0	0	0	0	4	84
2020-03-30	Scotland	S92000003	191	108	627	0	0	0	0	30	320
2020-03-30	Wales	W92000004	147	68	387	0	0	0	0	16	343
2020-03-31	London	E40000003	645	0	4073	0	0	0	0	178	935
2020-03-31	South East	E40000005	295	0	1535	0	0	0	0	69	470
2020-03-31	South West	E40000006	122	0	534	0	0	0	0	26	141
2020-03-31	East of England	E40000007	146	0	793	0	0	0	0	73	324
2020-03-31	Midlands	E40000008	594	0	1952	0	0	0	0	128	691
2020-03-31	North East and Yorkshire	E40000009	303	0	1124	0	0	0	0	62	530
2020-03-31	North West	E40000010	342	0	1143	0	0	0	0	62	555
2020-03-31	England	E92000001	2447	0	11154	10412	0	0	0	602	3788
2020-03-31	Northern Ireland	N92000002	43	32	252	0	0	0	0	5	111
2020-03-31	Scotland	S92000003	184	135	752	1710	0	0	0	38	340
2020-03-31	Wales	W92000004	158	81	439	855	0	0	0	15	277
2020-04-01	London	E40000003	767	0	4219	0	0	0	0	189	979
2020-04-01	South East	E40000005	304	0	1461	0	0	0	0	85	547
2020-04-01	South West	E40000006	112	0	610	0	0	0	0	24	183
2020-04-01	East of England	E40000007	167	0	833	0	0	0	0	74	333
2020-04-01	Midlands	E40000008	776	0	2192	0	0	0	0	152	709
2020-04-01	North East and Yorkshire	E40000009	507	0	1293	0	0	0	0	75	623
2020-04-01	North West	E40000010	466	0	1451	0	0	0	0	94	617
2020-04-01	England	E92000001	3099	0	12059	10314	0	0	0	698	4121
2020-04-01	Northern Ireland	N92000002	45	46	280	0	0	0	0	4	102
2020-04-01	Scotland	S92000003	214	147	815	1118	0	0	0	46	388
2020-04-01	Wales	W92000004	207	100	483	942	0	0	0	21	327
2020-04-02	London	E40000003	835	673	4168	0	0	0	0	195	1069
2020-04-02	South East	E40000005	322	157	1715	0	0	0	0	80	484
2020-04-02	South West	E40000006	152	59	652	0	0	0	0	31	183
2020-04-02	East of England	E40000007	184	119	841	0	0	0	0	70	372
2020-04-02	Midlands	E40000008	582	301	1851	0	0	0	0	163	660
2020-04-02	North East and Yorkshire	E40000009	423	83	1378	0	0	0	0	75	461
2020-04-02	North West	E40000010	434	102	1530	0	0	0	0	112	677
2020-04-02	England	E92000001	2932	1494	12135	11764	0	0	0	732	4062
2020-04-02	Northern Ireland	N92000002	44	47	305	0	0	0	0	10	105
2020-04-02	Scotland	S92000003	169	162	910	1526	0	0	0	36	351
2020-04-02	Wales	W92000004	139	110	525	1090	0	0	0	28	336
2020-04-03	London	E40000003	647	759	4092	0	0	0	0	190	981
2020-04-03	South East	E40000005	332	188	1683	0	0	0	0	83	516
2020-04-03	South West	E40000006	123	68	709	0	0	0	0	32	191
2020-04-03	East of England	E40000007	192	162	914	0	0	0	0	86	353
2020-04-03	Midlands	E40000008	451	357	2682	0	0	0	0	139	627
2020-04-03	North East and Yorkshire	E40000009	373	116	1841	0	0	0	0	96	534
2020-04-03	North West	E40000010	446	138	1714	0	0	0	0	111	681
2020-04-03	England	E92000001	2564	1788	13635	10984	0	0	0	743	4082
2020-04-03	Northern Ireland	N92000002	44	46	306	0	0	0	0	10	102
2020-04-03	Scotland	S92000003	212	176	1037	1522	0	0	0	58	379
2020-04-03	Wales	W92000004	110	110	568	1110	0	0	0	29	330
2020-04-04	London	E40000003	733	824	4691	0	0	0	0	225	767
2020-04-04	South East	E40000005	348	226	1848	0	0	0	0	114	455
2020-04-04	South West	E40000006	98	67	788	0	0	0	0	41	174
2020-04-04	East of England	E40000007	163	171	988	0	0	0	0	71	268
2020-04-04	Midlands	E40000008	559	360	2925	0	0	0	0	160	534
2020-04-04	North East and Yorkshire	E40000009	294	148	2095	0	0	0	0	116	456
2020-04-04	North West	E40000010	398	154	2134	0	0	0	0	101	599
2020-04-04	England	E92000001	2593	1950	15469	11085	0	0	0	839	3377
2020-04-04	Northern Ireland	N92000002	41	45	330	0	0	0	0	9	86
2020-04-04	Scotland	S92000003	153	192	1107	3018	0	0	0	28	259
2020-04-04	Wales	W92000004	134	122	596	1000	0	0	0	31	282
2020-04-05	London	E40000003	732	800	4869	0	0	0	0	196	632
2020-04-05	South East	E40000005	277	256	2037	0	0	0	0	104	424
2020-04-05	South West	E40000006	130	90	839	0	0	0	0	37	153
2020-04-05	East of England	E40000007	220	219	1230	0	0	0	0	89	281
2020-04-05	Midlands	E40000008	489	406	3091	0	0	0	0	178	439
2020-04-05	North East and Yorkshire	E40000009	365	147	2303	0	0	0	0	97	438
2020-04-05	North West	E40000010	379	179	2288	0	0	0	0	120	627
2020-04-05	England	E92000001	2592	2097	16657	9747	0	0	0	829	3079
2020-04-05	Northern Ireland	N92000002	29	44	330	0	0	0	0	11	60
2020-04-05	Scotland	S92000003	161	197	1204	1006	42	0	0	47	225
2020-04-05	Wales	W92000004	134	131	664	910	0	0	0	30	223
2020-04-06	London	E40000003	743	914	5058	0	0	0	0	195	857
2020-04-06	South East	E40000005	326	248	2055	0	0	0	0	105	594
2020-04-06	South West	E40000006	144	103	913	0	0	0	0	42	185
2020-04-06	East of England	E40000007	231	204	1220	0	0	0	0	76	385
2020-04-06	Midlands	E40000008	439	419	3250	0	0	0	0	168	572
2020-04-06	North East and Yorkshire	E40000009	404	205	2129	0	0	0	0	99	694
2020-04-06	North West	E40000010	392	171	2529	0	0	0	0	107	870
2020-04-06	England	E92000001	2679	2264	17154	11065	0	0	0	804	4371
2020-04-06	Northern Ireland	N92000002	42	44	346	0	0	0	0	6	105
2020-04-06	Scotland	S92000003	202	199	1262	1097	124	0	0	63	404
2020-04-06	Wales	W92000004	123	137	731	696	0	0	0	20	383
2020-04-07	London	E40000003	722	876	5025	0	0	0	0	221	951
2020-04-07	South East	E40000005	353	310	2280	0	0	0	0	119	718
2020-04-07	South West	E40000006	152	113	921	0	0	0	0	46	211
2020-04-07	East of England	E40000007	164	255	1431	0	0	0	0	111	388
2020-04-07	Midlands	E40000008	532	445	3328	0	0	0	0	148	611
2020-04-07	North East and Yorkshire	E40000009	446	230	2209	0	0	0	0	101	687
2020-04-07	North West	E40000010	375	243	2620	0	0	0	0	160	787
2020-04-07	England	E92000001	2744	2472	17814	10917	0	0	0	913	4565
2020-04-07	Northern Ireland	N92000002	39	49	354	0	0	0	0	8	129
2020-04-07	Scotland	S92000003	170	199	1328	1555	154	0	0	49	351
2020-04-07	Wales	W92000004	196	144	738	794	0	0	0	32	386
2020-04-08	London	E40000003	744	941	5198	0	0	0	0	231	874
2020-04-08	South East	E40000005	249	302	2290	0	0	0	0	111	564
2020-04-08	South West	E40000006	134	120	925	0	0	0	0	51	237
2020-04-08	East of England	E40000007	219	276	1435	0	0	0	0	114	408
2020-04-08	Midlands	E40000008	536	450	3315	0	0	0	0	201	549
2020-04-08	North East and Yorkshire	E40000009	327	260	2413	0	0	0	0	122	606
2020-04-08	North West	E40000010	410	212	2576	0	0	0	0	137	851
2020-04-08	England	E92000001	2619	2561	18152	13529	0	0	0	973	4285
2020-04-08	Northern Ireland	N92000002	32	46	357	0	0	0	0	4	102
2020-04-08	Scotland	S92000003	158	210	1415	1644	130	0	0	54	343
2020-04-08	Wales	W92000004	158	150	816	21	0	0	0	42	386
2020-04-09	London	E40000003	554	849	5201	0	0	0	0	198	800
2020-04-09	South East	E40000005	286	284	2174	0	0	0	0	128	523
2020-04-09	South West	E40000006	121	118	951	0	0	0	0	31	246
2020-04-09	East of England	E40000007	192	265	1411	0	0	0	0	96	325
2020-04-09	Midlands	E40000008	374	465	3271	0	0	0	0	162	578
2020-04-09	North East and Yorkshire	E40000009	336	289	2661	0	0	0	0	118	618
2020-04-09	North West	E40000010	477	276	2754	0	0	0	0	129	805
2020-04-09	England	E92000001	2340	2546	18423	14543	0	0	0	873	4061
2020-04-09	Northern Ireland	N92000002	33	44	347	0	0	0	0	18	99
2020-04-09	Scotland	S92000003	129	212	1440	1391	176	0	0	66	304
2020-04-09	Wales	W92000004	126	161	795	1254	0	0	0	43	391
2020-04-10	London	E40000003	531	1057	5168	0	0	0	0	174	619
2020-04-10	South East	E40000005	269	338	2297	0	0	0	0	110	576
2020-04-10	South West	E40000006	131	125	986	0	0	0	0	62	234
2020-04-10	East of England	E40000007	215	280	1500	0	0	0	0	71	321
2020-04-10	Midlands	E40000008	379	464	3414	0	0	0	0	161	534
2020-04-10	North East and Yorkshire	E40000009	319	292	2403	0	0	0	0	127	544
2020-04-10	North West	E40000010	352	264	2901	0	0	0	0	140	602
2020-04-10	England	E92000001	2196	2820	18669	13400	0	0	0	850	3579
2020-04-10	Northern Ireland	N92000002	20	48	317	0	0	0	0	11	94
2020-04-10	Scotland	S92000003	118	207	1461	1580	207	0	0	58	329
2020-04-10	Wales	W92000004	129	153	833	912	0	0	0	25	308
2020-04-11	London	E40000003	490	1035	4910	0	0	0	0	165	519
2020-04-11	South East	E40000005	235	350	2285	0	0	0	0	110	382
2020-04-11	South West	E40000006	127	121	988	0	0	0	0	42	172
2020-04-11	East of England	E40000007	165	283	1497	0	0	0	0	103	271
